content_id;official_number;module;smartmodus_kategorie;scope;question;answer_a;answer_b;answer_c;answer_d;correct_answer;topic;subtopic;competency;image_required;source_question_id;content_role;feedback_correct;feedback_incorrect;evaluation_mode;content_status
SBF-SEE-0220;220;SBF See;Umweltschutz;See;Was versteht man unter einem Blinkfeuer?;Lichterscheinung kürzer als Verdunkelung, Blink mindestens 2 s lang.;Lichterscheinung kürzer als Verdunkelung, Blink weniger als 2 s lang.;Lichterscheinung länger als Verdunkelung, Blink mindestens 2 s lang.;Lichterscheinung länger als Verdunkelung, Blink weniger als 2 s lang.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0220;see_specific;"Richtig.

Lichterscheinung kürzer als Verdunkelung, Blink mindestens 2 s lang. Beim Blinkfeuer ist die Lichtphase kürzer als die Dunkelphase, dauert aber mindestens zwei Sekunden.";"Falsch.

Richtig ist: „Lichterscheinung kürzer als Verdunkelung, Blink mindestens 2 s lang.“

Beim Blinkfeuer ist die Lichtphase kürzer als die Dunkelphase, dauert aber mindestens zwei Sekunden.";multiple_choice;Feedback erstellt
SBF-SEE-0221;221;SBF See;Umweltschutz;See;Was versteht man unter einem Blitzfeuer?;Lichterscheinung kürzer als Verdunkelung, Blitz weniger als 2 s lang.;Lichterscheinung kürzer als Verdunkelung, Blitz länger als 2 s lang.;Lichterscheinung länger als Verdunkelung, Blitz mindestens 2 s lang.;Lichterscheinung länger als Verdunkelung, Blitz weniger als 2 s lang.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0221;see_specific;"Richtig.

Lichterscheinung kürzer als Verdunkelung, Blitz weniger als 2 s lang. Beim Blitzfeuer ist die kurze Lichterscheinung unter zwei Sekunden lang und kürzer als die anschließende Dunkelphase.";"Falsch.

Richtig ist: „Lichterscheinung kürzer als Verdunkelung, Blitz weniger als 2 s lang.“

Beim Blitzfeuer ist die kurze Lichterscheinung unter zwei Sekunden lang und kürzer als die anschließende Dunkelphase.";multiple_choice;Feedback erstellt
SBF-SEE-0222;222;SBF See;Umweltschutz;See;Was versteht man unter einem Funkelfeuer?;50 bis 60 aufeinanderfolgende Lichterscheinungen pro Minute.;100 bis 120 aufeinanderfolgende Lichterscheinungen pro Minute.;130 bis 150 aufeinanderfolgende Lichterscheinungen pro Minute.;30 bis 40 aufeinanderfolgende Lichterscheinungen pro Minute.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0222;see_specific;"Richtig.

50 bis 60 aufeinanderfolgende Lichterscheinungen pro Minute. Die hohe Folge von 50 bis 60 Lichtimpulsen pro Minute erzeugt den charakteristischen funkelnden Eindruck.";"Falsch.

Richtig ist: „50 bis 60 aufeinanderfolgende Lichterscheinungen pro Minute.“

Die hohe Folge von 50 bis 60 Lichtimpulsen pro Minute erzeugt den charakteristischen funkelnden Eindruck.";multiple_choice;Feedback erstellt
SBF-SEE-0223;223;SBF See;Umweltschutz;See;Was versteht man unter einem Gleichtaktfeuer?;Lichterscheinung und Verdunkelung von gleicher Länge.;Lichterscheinung kürzer als Verdunkelung.;Lichterscheinung länger als Verdunkelung.;Lichterscheinung zweifach länger als Verdunkelung.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0223;see_specific;"Richtig.

Lichterscheinung und Verdunkelung von gleicher Länge. Beim Gleichtaktfeuer sind Licht- und Dunkelphase gleich lang; dieses Zeitverhältnis unterscheidet es von Blink- und unterbrochenem Feuer.";"Falsch.

Richtig ist: „Lichterscheinung und Verdunkelung von gleicher Länge.“

Beim Gleichtaktfeuer sind Licht- und Dunkelphase gleich lang; dieses Zeitverhältnis unterscheidet es von Blink- und unterbrochenem Feuer.";multiple_choice;Feedback erstellt
SBF-SEE-0224;224;SBF See;Umweltschutz;See;Was versteht man unter der Wiederkehr eines Leuchtfeuers?;Zeitraum vom Einsetzen der Taktkennung bis zum Einsetzen der nächsten gleichen Taktkennung.;Zeitraum vom Ende der Taktkennung bis zum Einsetzen der nächsten gleichen Taktkennung.;Zeitraum vom Einsetzen der Taktkennung bis zum Ende der nächsten gleichen Taktkennung.;Zeitraum vom Einsetzen der Taktkennung bis zum Ende der Taktkennung.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0224;see_specific;"Richtig.

Zeitraum vom Einsetzen der Taktkennung bis zum Einsetzen der nächsten gleichen Taktkennung. Die Wiederkehr umfasst einen vollständigen Kennungszyklus und wird vom Beginn einer Kennung bis zum Beginn ihrer nächsten Wiederholung gemessen.";"Falsch.

Richtig ist: „Zeitraum vom Einsetzen der Taktkennung bis zum Einsetzen der nächsten gleichen Taktkennung.“

Die Wiederkehr umfasst einen vollständigen Kennungszyklus und wird vom Beginn einer Kennung bis zum Beginn ihrer nächsten Wiederholung gemessen.";multiple_choice;Feedback erstellt
SBF-SEE-0225;225;SBF See;Umweltschutz;See;Wie hat man sich beim Befahren von Naturschutzgebieten und Nationalparken zu verhalten?;Befahrensregelungen beachten.;Befahrensregelungen beachten und sich bei der Nationalparkverwaltung anmelden.;Befahrensregelungen beachten sowie Wasserschutzpolizei und Wasserstraßen- und Schifffahrtsamt informieren.;Befahrensregelungen sowie Festlegungen der Ordnungsämter beachten.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0225;see_specific;"Richtig.

Befahrensregelungen beachten. Maßgeblich ist: Befahrensregelungen beachten. Schutzgebiete und ausgewiesene Zonen dürfen nur im Rahmen ihrer örtlichen Befahrens- und Nutzungsregeln genutzt werden.";"Falsch.

Richtig ist: „Befahrensregelungen beachten.“

Maßgeblich ist: Befahrensregelungen beachten. Schutzgebiete und ausgewiesene Zonen dürfen nur im Rahmen ihrer örtlichen Befahrens- und Nutzungsregeln genutzt werden.";multiple_choice;Feedback erstellt
SBF-SEE-0226;226;SBF See;Umweltschutz;See;Welche Sondervorschriften enthalten die örtlichen Befahrensregelungen in den Naturschutzgebieten und Nationalparks?;Befahrensverbote, Befahrensbeschränkungen, Geschwindigkeitsbeschränkungen, besondere Regelungen für das Wasserskilaufen, das Fahren mit Wassermotorrädern und das Segelsurfen.;Befahrensverbote, Schifffahrtssperrungen, Geschwindigkeitsbeschränkungen, besondere Regelungen für das Befahren von Windparks.;Befahrensverbote, Befahrensbeschränkungen, Mindestgeschwindigkeiten, besondere Regelungen für das Befahren von Verkehrstrennungsgebieten.;Befahrensverbote, meteorologische Beschränkungen, besondere Regelungen für das Befahren der Tiefwasserzonen.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0226;see_specific;"Richtig.

Befahrensverbote, Befahrensbeschränkungen, Geschwindigkeitsbeschränkungen, besondere Regelungen für das Wasserskilaufen, das Fahren mit Wassermotorrädern und das Segelsurfen. Maßgeblich ist: Befahrensverbote, Befahrensbeschränkungen, Geschwindigkeitsbeschränkungen, besondere Regelungen für das Wasserskilaufen, das Fahren mit Wassermotorrädern und das Segelsurfen. Schutzgebiete und ausgewiesene Zonen dürfen nur im Rahmen ihrer örtlichen Befahrens- und Nutzungsregeln genutzt werden.";"Falsch.

Richtig ist: „Befahrensverbote, Befahrensbeschränkungen, Geschwindigkeitsbeschränkungen, besondere Regelungen für das Wasserskilaufen, das Fahren mit Wassermotorrädern und das Segelsurfen.“

Maßgeblich ist: Befahrensverbote, Befahrensbeschränkungen, Geschwindigkeitsbeschränkungen, besondere Regelungen für das Wasserskilaufen, das Fahren mit Wassermotorrädern und das Segelsurfen. Schutzgebiete und ausgewiesene Zonen dürfen nur im Rahmen ihrer örtlichen Befahrens- und Nutzungsregeln genutzt werden.";multiple_choice;Feedback erstellt
SBF-SEE-0227;227;SBF See;Umweltschutz;See;Welche Verkehre können in einer ausgewiesenen Erlaubniszone zugelassen werden?;Bestimmte Wassersportgeräte.;Bestimmte Fischereifahrzeuge.;Bestimmte Bodeneffekt- und Luftkissenfahrzeuge.;Bestimmte Arbeitsgeräte für die Erkundung fossiler Brennstoffe.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0227;see_specific;"Richtig.

Bestimmte Wassersportgeräte. Maßgeblich ist: Bestimmte Wassersportgeräte. Schutzgebiete und ausgewiesene Zonen dürfen nur im Rahmen ihrer örtlichen Befahrens- und Nutzungsregeln genutzt werden.";"Falsch.

Richtig ist: „Bestimmte Wassersportgeräte.“

Maßgeblich ist: Bestimmte Wassersportgeräte. Schutzgebiete und ausgewiesene Zonen dürfen nur im Rahmen ihrer örtlichen Befahrens- und Nutzungsregeln genutzt werden.";multiple_choice;Feedback erstellt
SBF-SEE-0228;228;SBF See;Navigation;See;Was verstehen Sie gemäß Nordsee-Befahrens-Verordnung (NordSBefV) unter Schnellfahrkorridore?;Ausgewiesene Wasserflächen für den gewerblichen Verkehr.;Ausgewiesene Wasserflächen für bestimmte Sportbootverkehre.;Wasserflächen zum Starten und Landen von Wasserflugzeugen.;Wasserflächen, von denen Taucher 500 m Abstand halten müssen.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0228;see_specific;"Richtig.

Ausgewiesene Wasserflächen für den gewerblichen Verkehr. Maßgeblich ist: Ausgewiesene Wasserflächen für den gewerblichen Verkehr. Schutzgebiete und ausgewiesene Zonen dürfen nur im Rahmen ihrer örtlichen Befahrens- und Nutzungsregeln genutzt werden.";"Falsch.

Richtig ist: „Ausgewiesene Wasserflächen für den gewerblichen Verkehr.“

Maßgeblich ist: Ausgewiesene Wasserflächen für den gewerblichen Verkehr. Schutzgebiete und ausgewiesene Zonen dürfen nur im Rahmen ihrer örtlichen Befahrens- und Nutzungsregeln genutzt werden.";multiple_choice;Feedback erstellt
SBF-SEE-0229;229;SBF See;Navigation;See;Wie hoch, soweit die Nordsee-Befahrens-Verordnung (NordSBefV) nicht ausdrücklich etwas anderes bestimmt, ist die maximale Geschwindigkeit, die ein Maschinenfahrzeug in Nationalparken im Bereich der Nordsee fahren darf?;12 Knoten über Grund.;12 Knoten Fahrt durchs Wasser.;10 Knoten Fahrt über Grund.;10 Knoten Fahrt durchs Wasser.;A;Seemannschaft & Technik;Manöver / Bordtechnik;Boot sicher manövrieren und Technik beurteilen;false;SBFSEE-0229;see_specific;"Richtig.

12 Knoten über Grund. Die Begrenzung bezieht sich auf Geschwindigkeit über Grund, damit die tatsächliche Bewegung durch das Schutzgebiet maßgeblich ist.";"Falsch.

Richtig ist: „12 Knoten über Grund.“

Die Begrenzung bezieht sich auf Geschwindigkeit über Grund, damit die tatsächliche Bewegung durch das Schutzgebiet maßgeblich ist.";multiple_choice;Feedback erstellt
SBF-SEE-0230;230;SBF See;Navigation;See;Welche Verpflichtung hat man als Bootsführer, um einen Beitrag zur Reinhaltung der Gewässer zu leisten?;Sämtliche Abfälle einschließlich Öle und Betriebsstoffe an Bord in geeigneten Behältern sammeln und an Land vorschriftsmäßig entsorgen.;Abfälle und Öle nur auf offener See entsorgen.;Nur Bioabfälle und restentleerte Behälter auf See entsorgen.;Abwässer in Ufer- und Strandnähe sowie in Häfen einleiten.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0230;see_specific;"Richtig.

Sämtliche Abfälle einschließlich Öle und Betriebsstoffe an Bord in geeigneten Behältern sammeln und an Land vorschriftsmäßig entsorgen. Abfälle und Betriebsstoffe gehören nicht ins Wasser; Sammlung an Bord und geregelte Entsorgung an Land verhindern Gewässerverunreinigung.";"Falsch.

Richtig ist: „Sämtliche Abfälle einschließlich Öle und Betriebsstoffe an Bord in geeigneten Behältern sammeln und an Land vorschriftsmäßig entsorgen.“

Abfälle und Betriebsstoffe gehören nicht ins Wasser; Sammlung an Bord und geregelte Entsorgung an Land verhindern Gewässerverunreinigung.";multiple_choice;Feedback erstellt
SBF-SEE-0231;231;SBF See;Navigation;See;Welche amtlichen nautischen Veröffentlichungen geben Aufschluss über das Fahrtgebiet?;Seekarten, Leuchtfeuerverzeichnis, Seehandbücher, Gezeitentafeln oder -kalender, Funkdienst für die Klein- und Sportschifffahrt, Nachrichten für Seefahrer (NfS), Bekanntmachungen für Seefahrer (BfS).;Seekarten, Verordnung über die Sicherung der Seefahrt, Seehandbücher, Gezeitentafeln oder -kalender, Funkdienst für die Klein- und Sportschifffahrt, Nachrichten für Seefahrer (NfS).;Seeschifffahrtsstraßen-Ordnung, Leuchtfeuerverzeichnis, Seehandbücher, Verordnung über die Sicherung der Seefahrt, Gezeitentafeln oder -kalender, Bekanntmachungen der Generaldirektion Wasserstraßen und Schifffahrt (GDWS).;Schifffahrtspolizeiliche Anordnungen, Gezeitentafeln oder Funkdienst für die Klein- und Sportschifffahrt, Nachrichten für Seefahrer (NfS), Bekanntmachungen für Seefahrer (BfS).;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0231;see_specific;"Richtig.

Seekarten, Leuchtfeuerverzeichnis, Seehandbücher, Gezeitentafeln oder -kalender, Funkdienst für die Klein- und Sportschifffahrt, Nachrichten für Seefahrer (NfS), Bekanntmachungen für Seefahrer (BfS). Erst die Kombination aus Karte, Revierbeschreibung, Gezeiten-, Feuer- und Funkinformationen ergibt ein aktuelles Bild des Fahrtgebiets.";"Falsch.

Richtig ist: „Seekarten, Leuchtfeuerverzeichnis, Seehandbücher, Gezeitentafeln oder -kalender, Funkdienst für die Klein- und Sportschifffahrt, Nachrichten für Seefahrer (NfS), Bekanntmachungen für Seefahrer (BfS).“

Erst die Kombination aus Karte, Revierbeschreibung, Gezeiten-, Feuer- und Funkinformationen ergibt ein aktuelles Bild des Fahrtgebiets.";multiple_choice;Feedback erstellt
SBF-SEE-0232;232;SBF See;Navigation;See;Welche Angaben enthalten die Nachrichten für Seefahrer (NfS) und die Bekanntmachungen für Seefahrer (BfS)?;Sie enthalten alle Veränderungen hinsichtlich Betonnung, Befeuerung, Wracks, Untiefen sowie andere die Schifffahrt betreffende Maßnahmen und Ereignisse.;Sie enthalten alle Veränderungen hinsichtlich Betonnung, Befeuerung, Wracks, Untiefen sowie andere Änderungen der Seeschifffahrtsstraßen-Ordnung.;Sie enthalten alle Veränderungen hinsichtlich Betonnung, Befeuerung, Wracks sowie die aktuellen Wasserstände.;Sie enthalten alle Veränderungen hinsichtlich Betonnung, Befeuerung, Wracks, Untiefen sowie andere die Schifffahrt betreffende meteorologische Hinweise.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0232;see_specific;"Richtig.

Sie enthalten alle Veränderungen hinsichtlich Betonnung, Befeuerung, Wracks, Untiefen sowie andere die Schifffahrt betreffende Maßnahmen und Ereignisse. NfS und BfS berichtigen oder ergänzen nautische Informationen, wenn sich Betonnung, Feuer, Tiefen, Hindernisse oder Maßnahmen ändern.";"Falsch.

Richtig ist: „Sie enthalten alle Veränderungen hinsichtlich Betonnung, Befeuerung, Wracks, Untiefen sowie andere die Schifffahrt betreffende Maßnahmen und Ereignisse.“

NfS und BfS berichtigen oder ergänzen nautische Informationen, wenn sich Betonnung, Feuer, Tiefen, Hindernisse oder Maßnahmen ändern.";multiple_choice;Feedback erstellt
SBF-SEE-0233;233;SBF See;Navigation;See;Welchen Effekt können Wind und gegenläufiger Tidenstrom im Bereich von Seegaten haben?;Steile und aufbäumende Seen (Brecher).;Der Tidenstrom wird durch den Wind verstärkt.;Keinen.;Der Tidenstrom glättet die Windsee.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0233;see_specific;"Richtig.

Steile und aufbäumende Seen (Brecher). Laufen Wind und Tidenstrom gegeneinander, werden die Wellen kürzer und steiler und können besonders in Seegaten brechen.";"Falsch.

Richtig ist: „Steile und aufbäumende Seen (Brecher).“

Laufen Wind und Tidenstrom gegeneinander, werden die Wellen kürzer und steiler und können besonders in Seegaten brechen.";multiple_choice;Feedback erstellt
SBF-SEE-0234;234;SBF See;Navigation;See;Wo findet man Angaben über Küsten-, Häfen- und Naturverhältnisse?;In den See- und Hafenhandbüchern.;In den Bekanntmachungen und Nachrichten für Seefahrer.;Im Nautischen Revierfunkdienst.;In der Seekarte INT1.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0234;see_specific;"Richtig.

In den See- und Hafenhandbüchern. Die genannten nautischen Unterlagen enthalten genau diese revier- beziehungsweise zeitbezogenen Angaben: In den See- und Hafenhandbüchern. Für eine sichere Planung müssen sie aktuell und für den konkreten Ort passend sein.";"Falsch.

Richtig ist: „In den See- und Hafenhandbüchern.“

Die genannten nautischen Unterlagen enthalten genau diese revier- beziehungsweise zeitbezogenen Angaben: In den See- und Hafenhandbüchern. Für eine sichere Planung müssen sie aktuell und für den konkreten Ort passend sein.";multiple_choice;Feedback erstellt
SBF-SEE-0235;235;SBF See;Navigation;See;Wovon sollte man sich vor Gebrauch einer Seekarte überzeugen?;Dass die Karte auf den neuesten Stand berichtigt ist.;Dass die Nummerierung mit dem Katalog übereinstimmt.;Dass die Seekarte auf mittleres Tidehochwasser bezogen ist.;Dass die obere Kante in Nordrichtung weist.;A;Navigation;Navigation Grundlagen;Nautische Informationen berechnen und in der Seekarte anwenden;false;SBFSEE-0235;see_specific;"Richtig.

Dass die Karte auf den neuesten Stand berichtigt ist. Eine unberichtigte Karte kann veraltete Tonnen, Tiefen oder Hindernisse zeigen und dadurch unmittelbar zu Navigationsfehlern führen.";"Falsch.

Richtig ist: „Dass die Karte auf den neuesten Stand berichtigt ist.“

Eine unberichtigte Karte kann veraltete Tonnen, Tiefen oder Hindernisse zeigen und dadurch unmittelbar zu Navigationsfehlern führen.";multiple_choice;Feedback erstellt
SBF-SEE-0236;236;SBF See;Navigation;See;In welchen Maßeinheiten werden in deutschen Seekarten die Tiefen angegeben?;In Meter und Dezimeter.;In Meter und Zentimeter.;In Fuß und Inch.;In Dezimeter und Zentimeter.;A;Navigation;Navigation Grundlagen;Nautische Informationen berechnen und in der Seekarte anwenden;false;SBFSEE-0236;see_specific;"Richtig.

In Meter und Dezimeter. Tiefenangaben in deutschen Seekarten werden metrisch gelesen; die Nachkommastelle bezeichnet Dezimeter.";"Falsch.

Richtig ist: „In Meter und Dezimeter.“

Tiefenangaben in deutschen Seekarten werden metrisch gelesen; die Nachkommastelle bezeichnet Dezimeter.";multiple_choice;Feedback erstellt
SBF-SEE-0237;237;SBF See;Navigation;See;Wo findet man Bedeutungen und Erläuterungen zu Zeichen, Abkürzungen und Begriffen in deutschen Seekarten?;In der INT1/Karte 1.;In den Seehandbüchern.;In den Leuchtfeuerverzeichnissen.;In allen Seekarten unten links.;A;Navigation;Navigation Grundlagen;Nautische Informationen berechnen und in der Seekarte anwenden;false;SBFSEE-0237;see_specific;"Richtig.

In der INT1/Karte 1. Die INT1 beziehungsweise Karte 1 ist die Legende für international verwendete Kartenzeichen, Abkürzungen und Begriffe.";"Falsch.

Richtig ist: „In der INT1/Karte 1.“

Die INT1 beziehungsweise Karte 1 ist die Legende für international verwendete Kartenzeichen, Abkürzungen und Begriffe.";multiple_choice;Feedback erstellt
SBF-SEE-0238;238;SBF See;Navigation;See;Wo findet man die für die Navigation wichtigen Beschreibungen der Schifffahrtszeichen, Angaben über deren Befeuerung und Angaben über Signalstellen?;Leuchtfeuerverzeichnis, Seehandbuch, Seekarten.;Leuchtfeuerverzeichnis, Seehandbuch, Handbuch für Brücke und Kartenhaus.;Leuchtfeuerverzeichnis, Seehandbuch, Kollisionsverhütungsregeln.;Leuchtfeuerverzeichnis, Seehandbuch, Gezeitenatlas.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;false;SBFSEE-0238;see_specific;"Richtig.

Leuchtfeuerverzeichnis, Seehandbuch, Seekarten. Die genannten nautischen Unterlagen enthalten genau diese revier- beziehungsweise zeitbezogenen Angaben: Leuchtfeuerverzeichnis, Seehandbuch, Seekarten. Für eine sichere Planung müssen sie aktuell und für den konkreten Ort passend sein.";"Falsch.

Richtig ist: „Leuchtfeuerverzeichnis, Seehandbuch, Seekarten.“

Die genannten nautischen Unterlagen enthalten genau diese revier- beziehungsweise zeitbezogenen Angaben: Leuchtfeuerverzeichnis, Seehandbuch, Seekarten. Für eine sichere Planung müssen sie aktuell und für den konkreten Ort passend sein.";multiple_choice;Feedback erstellt
SBF-SEE-0239;239;SBF See;Navigation;See;Wo entnimmt man in der Seekarte die Seemeilen?;Am rechten oder linken Kartenrand in Höhe des Standortes.;Am oberen oder unteren Kartenrand in Höhe des Standortes.;An der in der Seekarte abgebildeten Kompassrose.;Aus der in der Seekarte abgebildeten Entfernungstabelle.;A;Navigation;Navigation Grundlagen;Nautische Informationen berechnen und in der Seekarte anwenden;false;SBFSEE-0239;see_specific;"Richtig.

Am rechten oder linken Kartenrand in Höhe des Standortes. Eine Bogenminute Breite entspricht einer Seemeile; deshalb wird die Distanz am seitlichen Breitenmaßstab auf Höhe des Standorts abgegriffen.";"Falsch.

Richtig ist: „Am rechten oder linken Kartenrand in Höhe des Standortes.“

Eine Bogenminute Breite entspricht einer Seemeile; deshalb wird die Distanz am seitlichen Breitenmaßstab auf Höhe des Standorts abgegriffen.";multiple_choice;Feedback erstellt
SBF-SEE-0240;240;SBF See;Navigation;See;Was versteht man unter einer Seemeile und wie lang ist eine Seemeile (in Metern)?;Die Länge einer Bogenminute auf einem größten Kreis der Erdkugel, 1.852 m.;Die Länge einer Bogenminute auf einem Breitenparallel, 1.652 m.;Die Länge einer Bogenminute auf dem Nullmeridian, 18,52 km.;Sie entspricht der in einer Stunde zurückgelegten Distanz in Meter, 16,52 km.;A;Navigation;Navigation Grundlagen;Nautische Informationen berechnen und in der Seekarte anwenden;false;SBFSEE-0240;see_specific;"Richtig.

Die Länge einer Bogenminute auf einem größten Kreis der Erdkugel, 1.852 m. Die Seemeile ist aus der Winkelteilung der Erde abgeleitet und international auf 1.852 Meter festgelegt.";"Falsch.

Richtig ist: „Die Länge einer Bogenminute auf einem größten Kreis der Erdkugel, 1.852 m.“

Die Seemeile ist aus der Winkelteilung der Erde abgeleitet und international auf 1.852 Meter festgelegt.";multiple_choice;Feedback erstellt
SBF-SEE-0241;241;SBF See;Navigation;See;"Was versteht man unter dem Geschwindigkeitsbegriff ""Knoten""?";Das sind die in einer Stunde zurückgelegten Seemeilen.;Das sind die in einer Stunde zurückgelegten Kilometer.;Das sind die an einem Tag zurückgelegten Seemeilen.;Das sind die von Mittag bis Mittag zurückgelegten Seemeilen.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0241;see_specific;"Richtig.

Das sind die in einer Stunde zurückgelegten Seemeilen. Ein Knoten ist eine Geschwindigkeit, keine Entfernung: ein Knoten entspricht einer Seemeile pro Stunde.";"Falsch.

Richtig ist: „Das sind die in einer Stunde zurückgelegten Seemeilen.“

Ein Knoten ist eine Geschwindigkeit, keine Entfernung: ein Knoten entspricht einer Seemeile pro Stunde.";multiple_choice;Feedback erstellt
SBF-SEE-0242;242;SBF See;Navigation;See;Woraus entnimmt man die Magnetkompassablenkung?;Aus der für das betreffende Schiff aufgestellten Deviationstabelle.;Aus dem Nautischen Handbuch für Kompassfehlweisung.;Aus dem Betriebshandbuch des Kompassherstellers.;Aus der Kompassrose der aktuellen Seekarte.;A;Navigation;Navigation Grundlagen;Nautische Informationen berechnen und in der Seekarte anwenden;false;SBFSEE-0242;see_specific;"Richtig.

Aus der für das betreffende Schiff aufgestellten Deviationstabelle. Die Deviation ist schiffsspezifisch und kursabhängig; deshalb wird sie der für das konkrete Schiff ermittelten Tabelle entnommen.";"Falsch.

Richtig ist: „Aus der für das betreffende Schiff aufgestellten Deviationstabelle.“

Die Deviation ist schiffsspezifisch und kursabhängig; deshalb wird sie der für das konkrete Schiff ermittelten Tabelle entnommen.";multiple_choice;Feedback erstellt
SBF-SEE-0243;243;SBF See;Navigation;See;Was versteht man in der terrestrischen Navigation unter einer Peilung?;Das Feststellen der Richtung eines bekannten feststehenden Objektes durch Winkelmessung.;Das Feststellen der Abweichung des Steuerkompasses vom Peilkompass.;Das Feststellen des Koppelortes durch Winkelmessung.;Das Feststellen der Entfernung zu einem bekannten feststehenden Objekt.;A;Navigation;Navigation Grundlagen;Nautische Informationen berechnen und in der Seekarte anwenden;false;SBFSEE-0243;see_specific;"Richtig.

Das Feststellen der Richtung eines bekannten feststehenden Objektes durch Winkelmessung. Eine Peilung misst die Richtung zu einem identifizierten festen Objekt und liefert damit eine Grundlage für Standlinien und Ortsbestimmungen.";"Falsch.

Richtig ist: „Das Feststellen der Richtung eines bekannten feststehenden Objektes durch Winkelmessung.“

Eine Peilung misst die Richtung zu einem identifizierten festen Objekt und liefert damit eine Grundlage für Standlinien und Ortsbestimmungen.";multiple_choice;Feedback erstellt
SBF-SEE-0244;244;SBF See;Navigation;See;Wie erhält man eine Standlinie?;Durch die Peilung eines bekannten feststehenden Objektes und Eintragung der rechtweisenden Peilung in die Seekarte.;Durch Eintragen des rechtweisenden Kurses in die Seekarte.;Durch mehrmaliges Peilen eines anderen Fahrzeugs.;Durch Eintragung der Peilung in die Seekarte ohne Berücksichtigung der Fehlweisung.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0244;see_specific;"Richtig.

Durch die Peilung eines bekannten feststehenden Objektes und Eintragung der rechtweisenden Peilung in die Seekarte. Die rechtweisende Richtung zum bekannten Objekt wird vom Objekt aus in die Karte eingetragen; auf dieser Linie muss sich das Schiff befinden.";"Falsch.

Richtig ist: „Durch die Peilung eines bekannten feststehenden Objektes und Eintragung der rechtweisenden Peilung in die Seekarte.“

Die rechtweisende Richtung zum bekannten Objekt wird vom Objekt aus in die Karte eingetragen; auf dieser Linie muss sich das Schiff befinden.";multiple_choice;Feedback erstellt
SBF-SEE-0245;245;SBF See;Navigation;See;Was versteht man unter Stromversetzung?;Die Versetzung des Schiffes über Grund in Richtung und Distanz.;Die Versetzung des Schiffes vom Magnetkompasskurs.;Die Versetzung des Schiffes durch das Wasser in Richtung und Distanz.;Die Richtung und Stärke der Meeresströmung.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0245;see_specific;"Richtig.

Die Versetzung des Schiffes über Grund in Richtung und Distanz. Strom verändert die Bewegung über Grund unabhängig von der Fahrt durchs Wasser und versetzt das Schiff in Richtung und Strecke.";"Falsch.

Richtig ist: „Die Versetzung des Schiffes über Grund in Richtung und Distanz.“

Strom verändert die Bewegung über Grund unabhängig von der Fahrt durchs Wasser und versetzt das Schiff in Richtung und Strecke.";multiple_choice;Feedback erstellt
SBF-SEE-0246;246;SBF See;Navigation;See;Was versteht man unter Windversetzung?;Die Versetzung des Schiffes über Grund in Richtung und Distanz.;Die Versetzung des Schiffes vom Magnetkompasskurs.;Die Versetzung des Schiffes durch das Wasser in Richtung und Distanz.;Die Richtung und Stärke des Windes und der Windsee.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0246;see_specific;"Richtig.

Die Versetzung des Schiffes über Grund in Richtung und Distanz. Wind verursacht Abdrift und verändert dadurch Richtung und Strecke des Schiffs über Grund.";"Falsch.

Richtig ist: „Die Versetzung des Schiffes über Grund in Richtung und Distanz.“

Wind verursacht Abdrift und verändert dadurch Richtung und Strecke des Schiffs über Grund.";multiple_choice;Feedback erstellt
